id,sales
3007821,3065.0
3007822,0.0
3007823,720.822
3007824,4.0
3007825,984.0
3007826,749.0
3007827,338.991
3007828,129.0
3007829,10.0
3007830,3667.0
3007831,30.0
3007832,1.0
3007833,17.0
3007834,40.0
3007835,0.0
3007836,231.0
3007837,13.0
3007838,121.0
3007839,1.0
3007840,281.0
3007841,9.0
3007842,353.372
3007843,306.0
3007844,5.0
3007845,19.0
3007846,309.708
3007847,71.901
3007848,4195.415
3007849,1.0
3007850,6.0
3007851,11.0
3007852,0.0
3007853,0.0
3007854,3150.0
3007855,0.0
3007856,210.0
3007857,4.0
3007858,942.0
3007859,252.0
3007860,260.0
3007861,97.0
3007862,55.0
3007863,3587.0
3007864,17.0
3007865,1.0
3007866,22.0
3007867,13.0
3007868,1.0
3007869,271.0
3007870,0.0
3007871,0.0
3007872,6.0
3007873,32.0
3007874,3.0
3007875,46.616
3007876,271.0
3007877,1.0
3007878,1.0
3007879,169.691
3007880,81.0
3007881,931.953
3007882,0.0
3007883,5.0
3007884,8.0
3007885,0.0
3007886,12.0
3007887,2843.0
3007888,0.0
3007889,683.236
3007890,21.0
3007891,1346.0
3007892,1075.0
3007893,380.853
3007894,197.0
3007895,1801.03
3007896,3789.0
3007897,93.0
3007898,0.0
3007899,28.0
3007900,170.0
3007901,0.0
3007902,192.0
3007903,48.0
3007904,100.0
3007905,11.0
3007906,197.0
3007907,15.0
3007908,523.568
3007909,462.0
3007910,13.0
3007911,21.0
3007912,717.88
3007913,139.607
3007914,4890.872
3007915,0.0
3007916,22.319
3007917,0.0
3007918,0.0
3007919,11.0
3007920,4153.0
3007921,0.0
3007922,552.075
3007923,18.0
3007924,671.0
3007925,1056.0
3007926,179.924
3007927,216.0
3007928,304.0
3007929,2864.0
3007930,33.0
3007931,3.0
3007932,24.0
3007933,58.0
3007934,1.0
3007935,223.0
3007936,15.0
3007937,106.0
3007938,3.0
3007939,252.0
3007940,10.0
3007941,486.81
3007942,255.0
3007943,7.0
3007944,8.0
3007945,575.518
3007946,112.963
3007947,5119.37
3007948,0.0
3007949,43.691
3007950,2.0
3007951,1.0
3007952,17.0
3007953,5301.0
3007954,0.0
3007955,793.814
3007956,29.0
3007957,1150.0
3007958,1786.0
3007959,250.70801
3007960,371.0
3007961,251.931
3007962,4827.0
3007963,21.0
3007964,3.0
3007965,40.0
3007966,57.0
3007967,0.0
3007968,469.0
3007969,49.0
3007970,277.0
3007971,35.0
3007972,438.0
3007973,11.0
3007974,685.416
3007975,438.0
3007976,30.0
3007977,32.0
3007978,928.118
3007979,203.505
3007980,5271.595
3007981,0.0
3007982,35.258
3007983,11.0
3007984,0.0
3007985,5.0
3007986,3740.0
3007987,0.0
3007988,569.0
3007989,31.0
3007990,1341.0
3007991,975.0
3007992,827.667
3007993,265.0
3007994,125.0
3007995,8076.813
3007996,19.0
3007997,1.0
3007998,57.0
3007999,40.0
3008000,3.0
3008001,681.0
3008002,16.0
3008003,151.0
3008004,11.0
3008005,129.0
3008006,4.0
3008007,381.0
3008008,681.0
3008009,10.0
3008010,12.0
3008011,383.387
3008012,125.96
3008013,4059.907
3008014,30.0
3008015,39.485
3008016,1.0
3008017,0.0
3008018,2.0
3008019,1059.0
3008020,0.0
3008021,160.956
3008022,1.0
3008023,261.0
3008024,325.0
3008025,102.749
3008026,115.0
3008027,269.844
3008028,931.0
3008029,4.0
3008030,5.0
3008031,16.0
3008032,10.0
3008033,0.0
3008034,61.0
3008035,16.0
3008036,93.0
3008037,3.0
3008038,49.0
3008039,10.0
3008040,112.115
3008041,86.0
3008042,3.0
3008043,3.0
3008044,115.758
3008045,38.565
3008046,858.362
3008047,0.0
3008048,13.663
3008049,5.0
3008050,0.0
3008051,0.0
3008052,1139.0
3008053,0.0
3008054,112.0
3008055,1.0
3008056,1038.0
3008057,401.0
3008058,290.0
3008059,57.0
3008060,36.0
3008061,4024.0
3008062,8.0
3008063,0.0
3008064,4.0
3008065,10.0
3008066,0.0
3008067,128.0
3008068,17.0
3008069,0.0
3008070,2.0
3008071,14.0
3008072,0.0
3008073,172.666
3008074,129.0
3008075,0.0
3008076,7.0
3008077,288.777
3008078,13.0
3008079,261.624
3008080,4.0
3008081,1.0
3008082,15.0
3008083,0.0
3008084,5.0
3008085,4741.0
3008086,0.0
3008087,582.0
3008088,16.0
3008089,1649.0
3008090,569.0
3008091,657.031
3008092,278.0
3008093,103.0
3008094,6471.547
3008095,21.0
3008096,0.0
3008097,41.0
3008098,35.0
3008099,0.0
3008100,426.0
3008101,9.0
3008102,38.0
3008103,7.0
3008104,64.0
3008105,4.0
3008106,399.431
3008107,440.0
3008108,3.0
3008109,10.0
3008110,499.2
3008111,100.693
3008112,1560.804
3008113,27.0
3008114,10.0
3008115,3.0
3008116,0.0
3008117,0.0
3008118,1362.0
3008119,0.0
3008120,176.0
3008121,5.0
3008122,1038.0
3008123,455.0
3008124,187.0
3008125,45.0
3008126,36.0
3008127,3113.0
3008128,8.0
3008129,0.0
3008130,18.0
3008131,17.0
3008132,1.0
3008133,216.0
3008134,12.0
3008135,0.0
3008136,10.0
3008137,64.0
3008138,0.0
3008139,141.013
3008140,249.0
3008141,3.0
3008142,15.0
3008143,137.937
3008144,17.0
3008145,547.133
3008146,16.0
3008147,0.0
3008148,4.0
3008149,0.0
3008150,5.0
3008151,1239.0
3008152,0.0
3008153,112.0
3008154,11.0
3008155,1242.0
3008156,210.0
3008157,177.0
3008158,58.0
3008159,21.0
3008160,2094.0
3008161,19.0
3008162,0.0
3008163,9.0
3008164,11.0
3008165,0.0
3008166,107.0
3008167,2.0
3008168,0.0
3008169,9.0
3008170,42.0
3008171,1.0
3008172,87.046
3008173,107.0
3008174,0.0
3008175,2.0
3008176,84.094
3008177,10.0
3008178,137.673
3008179,9.0
3008180,3.0
3008181,3.0
3008182,0.0
3008183,1.0
3008184,1785.0
3008185,0.0
3008186,109.0
3008187,6.0
3008188,669.0
3008189,229.0
3008190,174.0
3008191,79.0
3008192,41.0
3008193,1891.0
3008194,1.0
3008195,0.0
3008196,4.0
3008197,10.0
3008198,0.0
3008199,179.0
3008200,0.0
3008201,0.0
3008202,9.0
3008203,23.0
3008204,5.0
3008205,218.81601
3008206,181.0
3008207,0.0
3008208,0.0
3008209,66.741
3008210,49.0
3008211,298.46
3008212,9.0
3008213,2.0
3008214,1.0
3008215,5.0
3008216,3.0
3008217,1677.0
3008218,0.0
3008219,113.0
3008220,4.0
3008221,798.0
3008222,394.0
3008223,231.0
3008224,81.0
3008225,28.0
3008226,2547.0
3008227,8.0
3008228,0.0
3008229,12.0
3008230,8.0
3008231,0.0
3008232,227.0
3008233,15.0
3008234,0.0
3008235,5.0
3008236,13.0
3008237,3.0
3008238,117.295006
3008239,221.0
3008240,3.0
3008241,6.0
3008242,88.158
3008243,39.0
3008244,562.08
3008245,18.0
3008246,8.0
3008247,5.0
3008248,0.0
3008249,5.0
3008250,2190.0
3008251,0.0
3008252,163.0
3008253,6.0
3008254,1148.0
3008255,368.0
3008256,242.0
3008257,112.0
3008258,31.0
3008259,2652.0
3008260,12.0
3008261,1.0
3008262,17.0
3008263,17.0
3008264,1.0
3008265,251.0
3008266,0.0
3008267,0.0
3008268,9.0
3008269,37.0
3008270,2.0
3008271,64.019
3008272,155.0
3008273,6.0
3008274,13.0
3008275,73.018
3008276,48.0
3008277,696.693
3008278,0.0
3008279,6.0
3008280,2.0
3008281,2.0
3008282,8.0
3008283,4318.0
3008284,0.0
3008285,522.0
3008286,3.0
3008287,1434.0
3008288,1562.0
3008289,559.0
3008290,226.0
3008291,140.0
3008292,4899.0
3008293,33.0
3008294,4.0
3008295,53.0
3008296,36.0
3008297,0.0
3008298,442.0
3008299,12.0
3008300,0.0
3008301,20.0
3008302,37.0
3008303,2.0
3008304,232.064
3008305,411.0
3008306,2.0
3008307,32.0
3008308,514.718
3008309,124.0
3008310,1877.0
3008311,13.0
3008312,15.0
3008313,7.0
3008314,0.0
3008315,7.0
3008316,3345.0
3008317,0.0
3008318,780.0
3008319,1.0
3008320,598.0
3008321,657.0
3008322,324.645
3008323,239.0
3008324,0.0
3008325,3218.469
3008326,33.0
3008327,0.0
3008328,0.0
3008329,19.0
3008330,0.0
3008331,302.0
3008332,0.0
3008333,55.0
3008334,14.0
3008335,37.0
3008336,4.0
3008337,137.271
3008338,302.0
3008339,4.0
3008340,9.0
3008341,390.817
3008342,57.12
3008343,1176.476
3008344,27.0
3008345,25.096
3008346,3.0
3008347,2.0
3008348,3.0
3008349,2128.0
3008350,0.0
3008351,122.0
3008352,3.0
3008353,704.0
3008354,290.0
3008355,267.0
3008356,61.0
3008357,75.0
3008358,3286.0
3008359,36.0
3008360,1.0
3008361,12.0
3008362,12.0
3008363,0.0
3008364,364.0
3008365,10.0
3008366,0.0
3008367,1.0
3008368,9.0
3008369,10.0
3008370,109.34
3008371,364.0
3008372,7.0
3008373,6.0
3008374,53.946
3008375,23.0
3008376,450.005
3008377,2.0
3008378,5.0
3008379,23.0
3008380,0.0
3008381,108.0
3008382,3678.0
3008383,0.0
3008384,642.0
3008385,15.0
3008386,1065.0
3008387,1037.0
3008388,217.68
3008389,275.0
3008390,128.855
3008391,3735.0
3008392,46.0
3008393,88.0
3008394,16.0
3008395,24.0
3008396,0.0
3008397,234.0
3008398,25.0
3008399,194.0
3008400,5.0
3008401,129.0
3008402,10.0
3008403,315.441
3008404,267.0
3008405,6.0
3008406,10.0
3008407,427.667
3008408,110.247
3008409,3034.507
3008410,0.0
3008411,49.587
3008412,12.0
3008413,5.0
3008414,1.0
3008415,5705.0
3008416,0.0
3008417,964.0
3008418,10.0
3008419,1599.0
3008420,1670.0
3008421,791.475
3008422,167.0
3008423,93.0
3008424,10159.336
3008425,38.0
3008426,1.0
3008427,48.0
3008428,34.0
3008429,0.0
3008430,632.0
3008431,37.0
3008432,57.0
3008433,14.0
3008434,47.0
3008435,8.0
3008436,462.447
3008437,498.0
3008438,4.0
3008439,18.0
3008440,588.159
3008441,132.51
3008442,1311.75
3008443,30.0
3008444,31.343
3008445,18.0
3008446,2.0
3008447,1.0
3008448,4357.0
3008449,0.0
3008450,789.0
3008451,7.0
3008452,1599.0
3008453,1005.0
3008454,508.625
3008455,380.0
3008456,139.983
3008457,6404.328
3008458,29.0
3008459,0.0
3008460,50.0
3008461,27.0
3008462,0.0
3008463,411.0
3008464,11.0
3008465,57.0
3008466,15.0
3008467,47.0
3008468,3.0
3008469,106.594
3008470,411.0
3008471,0.0
3008472,18.0
3008473,469.997
3008474,199.523
3008475,1166.493
3008476,3.0
3008477,11.0
3008478,3.0
3008479,0.0
3008480,4.0
3008481,1718.0
3008482,0.0
3008483,139.0
3008484,6.0
3008485,845.0
3008486,431.0
3008487,148.0
3008488,35.0
3008489,94.0
3008490,2503.0
3008491,3.0
3008492,2.0
3008493,42.0
3008494,28.0
3008495,0.0
3008496,164.0
3008497,2.0
3008498,0.0
3008499,6.0
3008500,27.0
3008501,5.0
3008502,115.346
3008503,180.0
3008504,3.0
3008505,4.0
3008506,216.22299
3008507,21.0
3008508,330.729
3008509,13.0
3008510,0.0
3008511,3.0
3008512,0.0
3008513,5.0
3008514,1874.0
3008515,0.0
3008516,219.795
3008517,10.0
3008518,531.0
3008519,497.0
3008520,133.727
3008521,66.0
3008522,0.0
3008523,2096.0
3008524,56.0
3008525,0.0
3008526,17.0
3008527,4.0
3008528,0.0
3008529,107.0
3008530,18.0
3008531,104.0
3008532,11.0
3008533,50.0
3008534,4.0
3008535,1065.345
3008536,159.0
3008537,9.0
3008538,9.0
3008539,390.99402
3008540,23.0
3008541,1258.809
3008542,0.0
3008543,5.0
3008544,6.0
3008545,0.0
3008546,0.0
3008547,3282.0
3008548,0.0
3008549,645.302
3008550,10.0
3008551,1498.0
3008552,1484.0
3008553,229.157
3008554,297.0
3008555,120.282
3008556,14396.0
3008557,54.0
3008558,6.0
3008559,38.0
3008560,44.0
3008561,0.0
3008562,176.0
3008563,26.0
3008564,29.0
3008565,13.0
3008566,65.0
3008567,12.0
3008568,320.277
3008569,416.0
3008570,13.0
3008571,9.0
3008572,395.05402
3008573,91.201004
3008574,3442.201
3008575,0.0
3008576,14.335
3008577,8.0
3008578,0.0
3008579,5.0
3008580,2238.0
3008581,0.0
3008582,628.291
3008583,3.0
3008584,352.0
3008585,548.0
3008586,180.484
3008587,106.0
3008588,72.0
3008589,1450.0
3008590,79.0
3008591,3.0
3008592,1.0
3008593,9.0
3008594,0.0
3008595,107.0
3008596,0.0
3008597,198.0
3008598,12.0
3008599,192.0
3008600,12.0
3008601,169.441
3008602,242.0
3008603,9.0
3008604,1.0
3008605,209.63
3008606,37.849
3008607,4607.726
3008608,1.0
3008609,1.0
3008610,3.0
3008611,0.0
3008612,1.0
3008613,1238.0
3008614,0.0
3008615,339.0
3008616,4.0
3008617,348.0
3008618,401.0
3008619,56.158
3008620,40.0
3008621,60.0
3008622,1589.0
3008623,0.0
3008624,0.0
3008625,11.0
3008626,9.0
3008627,0.0
3008628,108.0
3008629,1.0
3008630,86.0
3008631,1.0
3008632,32.0
3008633,1.0
3008634,256.247
3008635,900.0
3008636,3.0
3008637,1.0
3008638,249.381
3008639,41.0
3008640,526.365
3008641,0.0
3008642,1.0
3008643,15.0
3008644,0.0
3008645,7.0
3008646,5050.0
3008647,0.0
3008648,905.246
3008649,18.0
3008650,1498.0
3008651,1686.0
3008652,372.549
3008653,341.0
3008654,316.029
3008655,14396.0
3008656,37.0
3008657,8.0
3008658,30.0
3008659,15.0
3008660,3.0
3008661,314.0
3008662,16.0
3008663,325.0
3008664,18.0
3008665,352.0
3008666,11.0
3008667,361.73898
3008668,309.0
3008669,92.0
3008670,92.0
3008671,614.26
3008672,121.072
3008673,3165.527
3008674,0.0
3008675,30.956
3008676,6.0
3008677,0.0
3008678,4.0
3008679,8448.0
3008680,0.0
3008681,1008.0
3008682,16.0
3008683,1733.0
3008684,1828.0
3008685,479.558
3008686,450.0
3008687,88.0
3008688,8365.445
3008689,59.0
3008690,0.0
3008691,73.0
3008692,10.0
3008693,1.0
3008694,359.0
3008695,0.0
3008696,13.0
3008697,2.0
3008698,92.0
3008699,1.0
3008700,293.622
3008701,325.0
3008702,7.0
3008703,49.0
3008704,361.466
3008705,62.072
3008706,2135.055
3008707,2.0
3008708,2.0
3008709,11.0
3008710,3.0
3008711,13.0
3008712,5309.0
3008713,0.0
3008714,1215.0
3008715,17.0
3008716,1882.0
3008717,1532.0
3008718,448.063
3008719,290.0
3008720,111.0
3008721,4304.541
3008722,47.0
3008723,1.0
3008724,41.0
3008725,10.0
3008726,0.0
3008727,272.0
3008728,0.0
3008729,5.0
3008730,9.0
3008731,92.0
3008732,1.0
3008733,118.966
3008734,272.0
3008735,7.0
3008736,4.0
3008737,270.72202
3008738,112.642
3008739,1313.342
3008740,9.0
3008741,12.0
3008742,7.0
3008743,0.0
3008744,25.0
3008745,12160.0
3008746,0.0
3008747,1156.9
3008748,24.0
3008749,2266.0
3008750,2689.0
3008751,476.43
3008752,738.0
3008753,442.929
3008754,9614.0
3008755,165.0
3008756,6.0
3008757,145.0
3008758,60.0
3008759,0.0
3008760,724.0
3008761,36.0
3008762,139.0
3008763,54.0
3008764,261.0
3008765,32.0
3008766,894.919
3008767,537.0
3008768,48.0
3008769,46.0
3008770,1745.046
3008771,258.366
3008772,8647.699
3008773,1.0
3008774,0.0
3008775,2.0
3008776,3.0
3008777,1.0
3008778,3773.0
3008779,0.0
3008780,195.0
3008781,14.0
3008782,251.0
3008783,351.0
3008784,126.0
3008785,203.0
3008786,77.0
3008787,1951.0
3008788,12.0
3008789,0.0
3008790,7.0
3008791,6.0
3008792,5.0
3008793,118.0
3008794,6.0
3008795,0.0
3008796,3.0
3008797,101.0
3008798,0.0
3008799,26.034
3008800,144.0
3008801,3.0
3008802,9.0
3008803,194.562
3008804,13.0
3008805,564.436
3008806,0.0
3008807,2.0
3008808,10.0
3008809,1.0
3008810,4.0
3008811,2697.0
3008812,0.0
3008813,585.0
3008814,14.0
3008815,1953.0
3008816,1055.0
3008817,339.059
3008818,460.0
3008819,0.0
3008820,6008.711
3008821,28.0
3008822,0.0
3008823,21.0
3008824,28.0
3008825,2.0
3008826,329.0
3008827,10.0
3008828,81.0
3008829,13.0
3008830,14.0
3008831,1.0
3008832,259.809
3008833,329.0
3008834,5.0
3008835,17.0
3008836,195.835
3008837,100.693
3008838,1940.875
3008839,3.0
3008840,8.0
3008841,0.0
3008842,0.0
3008843,1.0
3008844,1098.0
3008845,0.0
3008846,139.0
3008847,12.0
3008848,1515.0
3008849,266.0
3008850,97.0
3008851,173.0
3008852,30.0
3008853,1938.0
3008854,12.0
3008855,0.0
3008856,6.0
3008857,6.0
3008858,0.0
3008859,108.0
3008860,0.0
3008861,0.0
3008862,3.0
3008863,92.0
3008864,0.0
3008865,55.737
3008866,92.0
3008867,1.0
3008868,2.0
3008869,53.433
3008870,9.0
3008871,537.868
3008872,0.0
3008873,0.0
3008874,14.0
3008875,0.0
3008876,6.0
3008877,2079.0
3008878,0.0
3008879,301.0
3008880,7.0
3008881,1874.0
3008882,678.0
3008883,226.0
3008884,161.0
3008885,57.096
3008886,3462.0
3008887,2.0
3008888,2.0
3008889,21.0
3008890,41.0
3008891,0.0
3008892,270.0
3008893,0.0
3008894,0.0
3008895,12.0
3008896,42.0
3008897,2.0
3008898,262.033
3008899,270.0
3008900,1.0
3008901,15.0
3008902,598.076
3008903,37.0
3008904,5035.664
3008905,0.0
3008906,0.0
3008907,4.0
3008908,0.0
3008909,6.0
3008910,4106.0
3008911,0.0
3008912,712.0
3008913,5.0
3008914,1997.0
3008915,1134.0
3008916,210.663
3008917,113.0
3008918,67.189
3008919,4523.289
3008920,11.0
3008921,1.0
3008922,48.0
3008923,51.0
3008924,0.0
3008925,190.0
3008926,16.0
3008927,57.0
3008928,7.0
3008929,92.0
3008930,1.0
3008931,145.3
3008932,273.0
3008933,3.0
3008934,9.0
3008935,194.412
3008936,11.0
3008937,307.39
3008938,3.0
3008939,8.0
3008940,9.0
3008941,0.0
3008942,1.0
3008943,1763.0
3008944,0.0
3008945,82.0
3008946,4.0
3008947,415.0
3008948,398.0
3008949,144.0
3008950,81.0
3008951,40.0
3008952,2088.0
3008953,12.0
3008954,0.0
3008955,19.0
3008956,15.0
3008957,0.0
3008958,139.0
3008959,0.0
3008960,0.0
3008961,0.0
3008962,111.0
3008963,3.0
3008964,279.846
3008965,92.0
3008966,0.0
3008967,2.0
3008968,65.513
3008969,13.0
3008970,371.998
3008971,0.0
3008972,0.0
3008973,5.0
3008974,0.0
3008975,1.0
3008976,4570.0
3008977,0.0
3008978,624.0
3008979,3.0
3008980,1677.0
3008981,723.0
3008982,215.647
3008983,161.0
3008984,465.0
3008985,4543.867
3008986,18.0
3008987,0.0
3008988,44.0
3008989,18.0
3008990,0.0
3008991,224.0
3008992,0.0
3008993,9.0
3008994,1.0
3008995,92.0
3008996,0.0
3008997,196.644
3008998,241.0
3008999,1.0
3009000,1.0
3009001,147.013
3009002,42.088
3009003,1265.619
3009004,0.0
3009005,2.0
3009006,3.0
3009007,0.0
3009008,8.0
3009009,2326.0
3009010,0.0
3009011,333.391
3009012,7.0
3009013,664.0
3009014,729.0
3009015,169.0
3009016,68.0
3009017,52.0
3009018,4762.0
3009019,24.0
3009020,2.0
3009021,15.0
3009022,10.0
3009023,0.0
3009024,181.0
3009025,33.0
3009026,107.0
3009027,0.0
3009028,93.0
3009029,13.0
3009030,92.828
3009031,348.0
3009032,14.0
3009033,5.0
3009034,275.634
3009035,40.748
3009036,1923.9089
3009037,1.0
3009038,6.845
3009039,3.0
3009040,0.0
3009041,21.0
3009042,2253.0
3009043,0.0
3009044,606.182
3009045,30.0
3009046,1059.0
3009047,963.0
3009048,165.468
3009049,122.0
3009050,96.0
3009051,3448.0
3009052,29.0
3009053,2.0
3009054,21.0
3009055,34.0
3009056,0.0
3009057,387.0
3009058,38.0
3009059,199.0
3009060,17.0
3009061,86.0
3009062,6.0
3009063,106.105
3009064,508.0
3009065,9.0
3009066,32.0
3009067,146.164
3009068,87.12
3009069,3679.961
3009070,0.0
3009071,18.422
3009072,14.0
3009073,1.0
3009074,12.0
3009075,4405.0
3009076,0.0
3009077,968.0
3009078,10.0
3009079,1639.0
3009080,1134.0
3009081,212.282
3009082,108.0
3009083,465.0
3009084,5567.516
3009085,24.0
3009086,3.0
3009087,36.0
3009088,20.0
3009089,0.0
3009090,354.0
3009091,16.0
3009092,48.0
3009093,9.0
3009094,41.0
3009095,9.0
3009096,68.965004
3009097,356.0
3009098,7.0
3009099,8.0
3009100,277.103
3009101,41.238
3009102,1667.291
3009103,15.0
3009104,14.92
3009105,11.0
3009106,0.0
3009107,7.0
3009108,3678.0
3009109,0.0
3009110,787.247
3009111,11.0
3009112,1171.0
3009113,1037.0
3009114,268.032
3009115,242.0
3009116,117.0
3009117,3735.0
3009118,38.0
3009119,3.0
3009120,16.0
3009121,13.0
3009122,1.0
3009123,230.0
3009124,43.0
3009125,123.0
3009126,0.0
3009127,129.0
3009128,16.0
3009129,480.618
3009130,265.0
3009131,13.0
3009132,20.0
3009133,460.192
3009134,32.316
3009135,3097.588
3009136,0.0
3009137,34.347
3009138,5.0
3009139,0.0
3009140,2.0
3009141,3597.0
3009142,0.0
3009143,412.0
3009144,4.0
3009145,1555.0
3009146,813.0
3009147,278.0
3009148,227.0
3009149,24.0
3009150,5880.0
3009151,8.0
3009152,1.0
3009153,24.0
3009154,25.0
3009155,0.0
3009156,375.0
3009157,0.0
3009158,0.0
3009159,14.0
3009160,66.0
3009161,6.0
3009162,137.04001
3009163,353.0
3009164,2.0
3009165,30.0
3009166,134.491
3009167,71.0
3009168,1582.741
3009169,0.0
3009170,3.0
3009171,10.0
3009172,0.0
3009173,9.0
3009174,2802.0
3009175,0.0
3009176,655.018
3009177,4.0
3009178,890.0
3009179,1124.0
3009180,328.748
3009181,211.0
3009182,135.993
3009183,4161.0
3009184,77.0
3009185,2.0
3009186,21.0
3009187,47.0
3009188,0.0
3009189,235.0
3009190,26.0
3009191,199.0
3009192,13.0
3009193,49.0
3009194,16.0
3009195,278.601
3009196,660.0
3009197,22.0
3009198,55.0
3009199,229.912
3009200,92.673004
3009201,3679.961
3009202,9.0
3009203,8.988
3009204,6.0
3009205,0.0
3009206,12.0
3009207,3618.0
3009208,0.0
3009209,392.885
3009210,13.0
3009211,714.0
3009212,737.0
3009213,220.51
3009214,178.0
3009215,0.0
3009216,4762.0
3009217,25.0
3009218,0.0
3009219,22.0
3009220,33.0
3009221,0.0
3009222,181.0
3009223,47.0
3009224,107.0
3009225,7.0
3009226,86.0
3009227,20.0
3009228,202.263
3009229,227.0
3009230,6.0
3009231,5.0
3009232,343.438
3009233,42.193
3009234,2121.623
3009235,0.0
3009236,11.823
3009237,2.0
3009238,0.0
3009239,3.0
3009240,6614.0
3009241,0.0
3009242,827.0
3009243,51.0
3009244,1356.0
3009245,723.0
3009246,395.67
3009247,134.0
3009248,0.0
3009249,5114.0
3009250,5.0
3009251,3.0
3009252,19.0
3009253,30.0
3009254,0.0
3009255,199.0
3009256,0.0
3009257,10.0
3009258,2.0
3009259,47.0
3009260,3.0
3009261,261.395
3009262,227.0
3009263,7.0
3009264,6.0
3009265,282.285
3009266,141.123
3009267,1749.08
3009268,3.0
3009269,3.0
3009270,20.0
3009271,0.0
3009272,25.0
3009273,10491.0
3009274,0.0
3009275,2226.584
3009276,19.0
3009277,2300.0
3009278,2300.0
3009279,548.278
3009280,1007.0
3009281,4946.4487
3009282,9811.0
3009283,112.0
3009284,3.0
3009285,134.0
3009286,99.0
3009287,0.0
3009288,785.0
3009289,48.0
3009290,91.0
3009291,103.0
3009292,267.0
3009293,27.0
3009294,1413.105
3009295,578.0
3009296,55.0
3009297,44.0
3009298,1324.199
3009299,281.72
3009300,13383.617
3009301,747.0
3009302,73.263
3009303,28.0
3009304,0.0
3009305,24.0
3009306,10671.0
3009307,0.0
3009308,1878.815
3009309,23.0
3009310,2894.0
3009311,2615.0
3009312,1267.314
3009313,448.0
3009314,4312.723
3009315,12344.0
3009316,224.0
3009317,5.0
3009318,83.0
3009319,79.0
3009320,1.0
3009321,738.0
3009322,48.0
3009323,441.0
3009324,103.0
3009325,255.0
3009326,32.0
3009327,1182.928
3009328,1237.0
3009329,32.0
3009330,36.0
3009331,1425.875
3009332,0.0
3009333,7202.579
3009334,747.0
3009335,140.219
3009336,28.0
3009337,0.0
3009338,28.0
3009339,7096.0
3009340,0.0
3009341,1117.0
3009342,12.0
3009343,2372.0
3009344,2430.0
3009345,1101.282
3009346,171.0
3009347,4312.723
3009348,10557.0
3009349,79.0
3009350,8.0
3009351,87.0
3009352,43.0
3009353,0.0
3009354,856.0
3009355,67.0
3009356,162.0
3009357,8.0
3009358,128.0
3009359,10.0
3009360,958.745
3009361,1237.0
3009362,37.0
3009363,70.0
3009364,954.333
3009365,163.061
3009366,4771.973
3009367,747.0
3009368,66.225
3009369,24.0
3009370,0.0
3009371,29.0
3009372,13066.0
3009373,0.0
3009374,1615.637
3009375,20.0
3009376,2372.0
3009377,2430.0
3009378,776.77
3009379,332.0
3009380,3251.555
3009381,9072.0
3009382,75.0
3009383,2.0
3009384,124.0
3009385,81.0
3009386,0.0
3009387,880.0
3009388,51.0
3009389,162.0
3009390,8.0
3009391,205.0
3009392,25.0
3009393,847.856
3009394,1237.0
3009395,30.0
3009396,49.0
3009397,1548.058
3009398,230.82
3009399,8705.391
3009400,1332.0
3009401,73.879
3009402,25.0
3009403,0.0
3009404,30.0
3009405,7348.0
3009406,0.0
3009407,1605.0
3009408,20.0
3009409,2363.0
3009410,2814.0
3009411,839.227
3009412,322.0
3009413,7198.118
3009414,9423.0
3009415,58.0
3009416,2.0
3009417,100.0
3009418,33.0
3009419,0.0
3009420,702.0
3009421,42.0
3009422,162.0
3009423,3.0
3009424,181.0
3009425,12.0
3009426,961.62
3009427,1237.0
3009428,40.0
3009429,74.0
3009430,1411.2319
3009431,103.252
3009432,2837.078
3009433,720.0
3009434,36.005
3009435,16.0
3009436,0.0
3009437,26.0
3009438,7178.0
3009439,0.0
3009440,1646.795
3009441,13.0
3009442,2074.0
3009443,2814.0
3009444,521.239
3009445,528.0
3009446,2597.562
3009447,21134.0
3009448,165.0
3009449,2.0
3009450,44.0
3009451,44.0
3009452,0.0
3009453,493.0
3009454,49.0
3009455,382.0
3009456,3.0
3009457,353.0
3009458,27.0
3009459,1317.836
3009460,658.0
3009461,32.0
3009462,51.0
3009463,1152.68
3009464,189.643
3009465,9911.951
3009466,194.0
3009467,74.613
3009468,13.0
3009469,2.0
3009470,7.0
3009471,1838.0
3009472,0.0
3009473,458.385
3009474,6.0
3009475,717.0
3009476,704.0
3009477,268.12
3009478,95.0
3009479,81.538
3009480,3006.0
3009481,63.0
3009482,1.0
3009483,27.0
3009484,24.0
3009485,0.0
3009486,235.0
3009487,161.0
3009488,161.0
3009489,12.0
3009490,54.0
3009491,7.0
3009492,242.202
3009493,384.0
3009494,3.0
3009495,9.0
3009496,305.438
3009497,53.276
3009498,1790.543
3009499,3.0
3009500,3.832
3009501,9.0
3009502,0.0
3009503,21.0
3009504,4465.0
3009505,0.0
3009506,889.383
3009507,24.0
3009508,1820.0
3009509,1589.0
3009510,728.279
3009511,169.0
3009512,3326.897
3009513,7178.0
3009514,103.0
3009515,2.0
3009516,29.0
3009517,198.0
3009518,0.0
3009519,434.0
3009520,3.0
3009521,162.0
3009522,6.0
3009523,42.0
3009524,26.0
3009525,516.834
3009526,599.0
3009527,28.0
3009528,42.0
3009529,447.345
3009530,91.37
3009531,2563.269
3009532,448.0
3009533,41.527
3009534,6.0
3009535,0.0
3009536,4.0
3009537,4355.0
3009538,0.0
